Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Sub_Category,Category,Product_Name,MRP_per_unit,CostPrice_per_unit,Quantity,Discount
CA-2017-146360,2017-04-23,2017-04-25,Second Class,SC-20305,Sean Christensen,Consumer,United States,Lawrence,Indiana,Central,TEC-AC-10003590,Accessories,Technology,TRENDnet 56K USB 2.0 Phone Internet and Fax Modem,155.34,99.4176,6,0
CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,Jay Fein,Consumer,United States,San Diego,California,West,TEC-AC-10000710,Accessories,Technology,Maxell DVD-RAM Discs,148.32,84.5424,9,0
CA-2016-136231,2016-09-05,2016-09-07,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,South,OFF-EN-10001099,Envelopes,Office Supplies,Staple envelope,23.472,15.8436,3,0.2
CA-2016-140641,2016-10-28,2016-11-02,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tampa,Florida,South,OFF-BI-10001191,Binders,Office Supplies,Canvas Sectional Post Binders,38.19,64.923,5,0.7
CA-2014-151001,2014-04-05,2014-04-07,First Class,JG-15805,John Grady,Corporate,United States,Decatur,Illinois,Central,OFF-ST-10003455,Storage,Office Supplies,Tenex File Box Personal Filing Tote with Lid Black,49.632,45.9096,4,0.2
CA-2015-129896,2015-06-15,2015-06-20,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,West,OFF-PA-10002245,Paper,Office Supplies,Xerox 1895,9.568,6.578,2,0.2
CA-2014-152849,2014-07-05,2014-07-12,Standard Class,DW-13195,David Wiener,Corporate,United States,Knoxville,Tennessee,South,OFF-AR-10002833,Art,Office Supplies,Newell 322,4.368,3.9858,3,0.2
US-2017-127341,2017-01-29,2017-02-02,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10001072,Binders,Office Supplies,GBC Clear Cover 8-1/2 x 11 unpunched 25 covers per pack,12.128,32.7456,4,0.8
CA-2016-167759,2016-03-03,2016-03-08,Second Class,CC-12670,Craig Carreira,Consumer,United States,Bloomington,Indiana,Central,TEC-PH-10003171,Phones,Technology,Plantronics Encore H101 Dual Earpieces Headset,134.85,97.092,3,0
CA-2014-100895,2014-06-02,2014-06-06,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,South,OFF-AR-10004511,Art,Office Supplies,Sanford Colorific Scented Colored Pencils 12/Pack,8.56,5.9064,2,0
US-2016-163881,2016-11-24,2016-11-30,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,West,TEC-AC-10003033,Accessories,Technology,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,442.133,2,0
US-2016-144547,2016-11-10,2016-11-14,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Houston,Texas,Central,TEC-AC-10004901,Accessories,Technology,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,279.944,230.9538,7,0.2
US-2014-112200,2014-11-22,2014-11-28,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Bolingbrook,Illinois,Central,OFF-BI-10002571,Binders,Office Supplies,"Avery Framed View Binder EZD Ring (Locking) Navy 1 1/2""",9.98,26.447,5,0.8
CA-2017-110212,2017-05-01,2017-05-05,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Texarkana,Arkansas,South,TEC-AC-10002331,Accessories,Technology,Maxell 74 Minute CDR 10/Pack,48.9,30.807,5,0
CA-2017-134285,2017-12-07,2017-12-12,Standard Class,DS-13180,David Smith,Corporate,United States,San Antonio,Texas,Central,OFF-FA-10000611,Fasteners,Office Supplies,Binder Clips by OIC,3.552,2.3088,3,0.2
CA-2017-102267,2017-11-30,2017-12-04,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Edinburg,Texas,Central,OFF-FA-10000611,Fasteners,Office Supplies,Binder Clips by OIC,2.368,1.5392,2,0.2
CA-2017-157980,2017-12-07,2017-12-09,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Toledo,Ohio,East,TEC-AC-10002567,Accessories,Technology,Logitech G602 Wireless Gaming Mouse,127.984,102.3872,2,0.2
CA-2015-121097,2015-01-03,2015-01-08,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Baytown,Texas,Central,OFF-PA-10001937,Paper,Office Supplies,Xerox 21,10.368,6.7392,2,0.2
CA-2015-151043,2015-11-14,2015-11-20,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001090,Accessories,Technology,Micro Innovations Wireless Classic Keyboard with Mouse,47.984,49.1836,2,0.2
US-2015-119312,2015-10-02,2015-10-07,Second Class,CS-12400,Christopher Schild,Home Office,United States,Los Angeles,California,West,OFF-ST-10000943,Storage,Office Supplies,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,270.34,194.6448,14,0
CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-AP-10004036,Appliances,Office Supplies,Bionaire 99.97% HEPA Air Cleaner,98.112,79.716,7,0.2
CA-2017-126788,2017-06-05,2017-06-06,First Class,AB-10105,Adrian Barton,Consumer,United States,Pearland,Texas,Central,TEC-PH-10001619,Phones,Technology,LG G3,470.376,417.4587,3,0.2
CA-2017-148068,2017-09-18,2017-09-25,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,East,OFF-PA-10001639,Paper,Office Supplies,Xerox 203,19.44,10.1088,3,0
US-2017-142573,2017-07-18,2017-07-23,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,West,FUR-TA-10001932,Tables,Furniture,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.6,1250.496,5,0.5
US-2015-148817,2015-12-01,2015-12-07,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Chesapeake,Virginia,South,OFF-ST-10001321,Storage,Office Supplies,Decoflex Hanging Personal Folder File Blue,61.68,45.0264,4,0
CA-2016-110044,2016-06-28,2016-07-02,Second Class,RF-19735,Roland Fjeld,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10001299,Phones,Technology,Polycom CX300 Desktop Phone USB VoIP phone,359.976,323.9784,3,0.2
CA-2017-146920,2017-08-28,2017-09-01,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10002479,Paper,Office Supplies,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,17.424,6,0.2
CA-2014-103940,2014-09-17,2014-09-21,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,West,OFF-ST-10004963,Storage,Office Supplies,Eldon Gobal File Keepers,30.28,29.0688,2,0
CA-2016-162082,2016-03-14,2016-03-17,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,Central,FUR-BO-10004409,Bookcases,Furniture,Safco Value Mate Series Steel Bookcases Baked Enamel Finish on Steel Gray,241.332,255.528,5,0.32
CA-2016-132094,2016-08-26,2016-09-02,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10004165,Art,Office Supplies,Binney & Smith inkTank Erasable Pocket Highlighter Chisel Tip Yellow,5.472,3.8304,3,0.2
CA-2017-123001,2017-09-02,2017-09-08,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,West,OFF-AR-10001919,Art,Office Supplies,OIC #2 Pencils Medium Soft,9.4,6.674,5,0
CA-2015-118955,2015-06-16,2015-06-20,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,Central,OFF-EN-10001028,Envelopes,Office Supplies,Staple envelope,28.752,19.4076,3,0.2
US-2016-143448,2016-12-10,2016-12-10,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Greenwood,Indiana,Central,FUR-CH-10003379,Chairs,Furniture,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,1068.675,5,0
CA-2017-117863,2017-05-18,2017-05-23,Standard Class,TS-21340,Toby Swindell,Consumer,United States,New York City,New York,East,FUR-FU-10002456,Furnishings,Furniture,Master Caster Door Stop Large Neon Orange,14.56,8.2992,2,0
CA-2017-160458,2017-05-27,2017-05-29,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Memphis,Tennessee,South,OFF-PA-10001166,Paper,Office Supplies,Xerox 2,25.92,16.848,5,0.2
US-2016-142685,2016-06-23,2016-06-30,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Buffalo,New York,East,OFF-SU-10000157,Supplies,Office Supplies,Compact Automatic Electric Letter Opener,835.17,818.4666,7,0
CA-2016-133144,2016-05-16,2016-05-21,Second Class,DO-13435,Denny Ordway,Consumer,United States,Los Angeles,California,West,OFF-PA-10004971,Paper,Office Supplies,Xerox 196,17.34,8.8434,3,0
CA-2017-167871,2017-11-18,2017-11-23,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Homestead,Florida,South,OFF-PA-10001977,Paper,Office Supplies,Xerox 194,44.384,28.8496,1,0.2
CA-2016-119963,2016-11-18,2016-11-22,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,Central,OFF-AR-10003514,Art,Office Supplies,4009 Highlighters by Sanford,6.368,5.3332,2,0.2
CA-2014-121167,2014-11-28,2014-11-30,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,Freeport,New York,East,OFF-BI-10003676,Binders,Office Supplies,GBC Standard Recycled Report Covers Clear Plastic Sheets,17.248,11.2112,2,0.2
US-2016-151862,2016-03-01,2016-03-08,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Denver,Colorado,West,TEC-PH-10003535,Phones,Technology,RCA ViSYS 25423RE1 Corded phone,159.984,145.9854,2,0.2
CA-2017-152961,2017-01-15,2017-01-19,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Quincy,Massachusetts,East,OFF-PA-10004675,Paper,Office Supplies,"Telephone Message Books with Fax/Mobile Section 5 1/2"" x 3 3/16""",12.7,6.858,2,0
CA-2014-133228,2014-04-04,2014-04-09,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Detroit,Michigan,Central,FUR-FU-10004020,Furnishings,Furniture,Advantus Panel Wall Acrylic Frame,5.47,3.1179,1,0
CA-2016-114951,2016-06-26,2016-07-03,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,West,FUR-FU-10002364,Furnishings,Furniture,Eldon Expressions Wood Desk Accessories Oak,22.14,15.7194,3,0
CA-2016-156573,2016-05-29,2016-06-02,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,South,OFF-BI-10002414,Binders,Office Supplies,GBC ProClick Spines for 32-Hole Punch,11.277,19.9227,3,0.7
CA-2015-113901,2015-10-19,2015-10-24,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Detroit,Michigan,Central,OFF-BI-10001249,Binders,Office Supplies,Avery Heavy-Duty EZD View Binder with Locking Rings,38.28,20.6712,6,0
CA-2017-134838,2017-02-19,2017-02-20,First Class,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,West,OFF-AR-10000634,Art,Office Supplies,Newell 320,12.84,9.3732,3,0
CA-2016-120257,2016-09-22,2016-09-28,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AR-10003481,Art,Office Supplies,Newell 348,7.872,6.9864,3,0.2
CA-2014-164910,2014-11-12,2014-11-17,Second Class,DM-13345,Denise Monton,Corporate,United States,Asheville,North Carolina,South,OFF-AR-10003651,Art,Office Supplies,Newell 350,7.872,6.9864,3,0.2
CA-2016-149902,2016-04-01,2016-04-06,Standard Class,DW-13540,Don Weiss,Consumer,United States,New York City,New York,East,OFF-AR-10002956,Art,Office Supplies,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,65.1496,4,0
CA-2016-146010,2016-05-20,2016-05-23,First Class,EH-14125,Eugene Hildebrand,Home Office,United States,Colorado Springs,Colorado,West,OFF-BI-10003638,Binders,Office Supplies,GBC Durable Plastic Covers,40.635,73.143,7,0.7
US-2015-163685,2015-06-01,2015-06-05,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,San Antonio,Texas,Central,OFF-BI-10001890,Binders,Office Supplies,Avery Poly Binder Pockets,5.728,14.8928,8,0.8
CA-2014-135090,2014-11-22,2014-11-26,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Los Angeles,California,West,OFF-PA-10002245,Paper,Office Supplies,Xerox 1895,53.82,29.601,9,0
CA-2015-132374,2015-02-22,2015-02-24,Second Class,PS-19045,Penelope Sewall,Home Office,United States,Sterling Heights,Michigan,Central,OFF-AR-10001615,Art,Office Supplies,Newell 34,79.36,58.7264,4,0
CA-2016-167556,2016-03-29,2016-04-02,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,East,OFF-PA-10000466,Paper,Office Supplies,Memo Book 100 Message Capacity 5 3/8” x 11”,13.48,6.74,2,0
US-2016-116400,2016-10-22,2016-10-24,First Class,EB-13930,Eric Barreto,Consumer,United States,Richmond,Virginia,South,FUR-FU-10003731,Furnishings,Furniture,Eldon Expressions Wood and Plastic Desk Accessories Oak,39.92,28.7424,4,0
CA-2017-101308,2017-10-02,2017-10-07,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,West,OFF-FA-10002780,Fasteners,Office Supplies,Staples,8.94,4.8276,3,0
CA-2014-114517,2014-12-23,2014-12-27,Standard Class,TH-21235,Tiffany House,Corporate,United States,New York City,New York,East,FUR-TA-10001676,Tables,Furniture,Hon 61000 Series Interactive Training Tables,53.316,72.8652,2,0.4
CA-2017-119564,2017-12-15,2017-12-20,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Seattle,Washington,West,FUR-FU-10003096,Furnishings,Furniture,Master Giant Foot Doorstop Safety Yellow,22.77,12.9789,3,0
CA-2016-135265,2016-07-07,2016-07-09,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,West,FUR-CH-10003061,Chairs,Furniture,Global Leather Task Chair Black,287.968,291.5676,4,0.2
CA-2016-108735,2016-04-17,2016-04-21,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,Lakewood,California,West,FUR-BO-10003441,Bookcases,Furniture,Bush Westfield Collection Bookcases Fully Assembled,257.499,233.2638,3,0.15
CA-2017-112333,2017-04-08,2017-04-14,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,East,OFF-ST-10001780,Storage,Office Supplies,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,1969.5856,4,0
US-2016-159415,2016-04-17,2016-04-22,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Columbia,Tennessee,South,FUR-FU-10003798,Furnishings,Furniture,"Ultra Door Kickplate 8""H x 34""W",79.12,65.274,5,0.2
CA-2014-122588,2014-11-25,2014-11-27,Second Class,AR-10540,Andy Reiter,Consumer,United States,Woonsocket,Rhode Island,East,FUR-FU-10001095,Furnishings,Furniture,DAX Black Cherry Wood-Tone Poster Frame,52.96,32.8352,2,0
CA-2014-137589,2014-11-03,2014-11-08,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Lancaster,Pennsylvania,East,OFF-SU-10000157,Supplies,Office Supplies,Compact Automatic Electric Letter Opener,286.344,350.7714,3,0.2
CA-2015-161998,2015-05-01,2015-05-05,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,South,FUR-FU-10001095,Furnishings,Furniture,DAX Black Cherry Wood-Tone Poster Frame,63.552,49.2528,3,0.2
CA-2015-105627,2015-03-08,2015-03-12,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,Central,FUR-BO-10002916,Bookcases,Furniture,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,415.4814,3,0
US-2015-149629,2015-07-17,2015-07-20,Second Class,MP-17965,Michael Paige,Corporate,United States,Port Saint Lucie,Florida,South,FUR-BO-10004709,Bookcases,Furniture,Bush Westfield Collection Bookcases Medium Cherry Finish,231.92,226.122,5,0.2
CA-2014-116834,2014-10-11,2014-10-16,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,West,FUR-FU-10001196,Furnishings,Furniture,DAX Cubicle Frames - 8x10,63.47,44.429,11,0
CA-2016-145730,2016-03-03,2016-03-08,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,Central,FUR-TA-10004915,Tables,Furniture,"Office Impressions End Table 20-1/2""H x 24""W x 20""D",637.896,765.4752,3,0.3
US-2015-168732,2015-12-10,2015-12-16,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,South,OFF-AR-10003087,Art,Office Supplies,Staples in misc. colors,1.78,1.2816,1,0
CA-2015-107468,2015-12-18,2015-12-22,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Louisville,Colorado,West,OFF-AR-10000634,Art,Office Supplies,Newell 320,6.848,6.2488,2,0.2
CA-2017-144463,2017-01-01,2017-01-05,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,West,FUR-FU-10001215,Furnishings,Furniture,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,275.1694,11,0
CA-2017-100811,2017-11-21,2017-11-24,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10001204,Paper,Office Supplies,Xerox 1972,8.448,5.808,2,0.2
CA-2015-153612,2015-12-22,2015-12-27,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Superior,Wisconsin,Central,OFF-AR-10000203,Art,Office Supplies,Newell 336,17.12,12.1552,4,0
CA-2015-165624,2015-08-23,2015-08-28,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,South,OFF-AP-10000828,Appliances,Office Supplies,Avanti 4.4 Cu. Ft. Refrigerator,542.94,390.9168,3,0
CA-2014-154963,2014-06-22,2014-06-27,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,East,FUR-CH-10004698,Chairs,Furniture,Padded Folding Chairs Black 4/Carton,170.058,174.9168,3,0.3
CA-2017-130764,2017-10-27,2017-10-28,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,West,FUR-BO-10003034,Bookcases,Furniture,O'Sullivan Elevations Bookcase Cherry Finish,556.665,550.116,5,0.15
CA-2017-139311,2017-08-11,2017-08-13,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,Central,OFF-PA-10001776,Paper,Office Supplies,"Wirebound Message Books Four 2 3/4"" x 5"" Forms per Page 600 Sets per Book",29.664,19.6524,4,0.2
CA-2017-124296,2017-12-24,2017-12-28,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,South,TEC-MA-10003183,Machines,Technology,DYMO CardScan Personal V9 Business Card Scanner,479.97,239.985,3,0
CA-2016-169957,2016-09-26,2016-09-30,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,West,OFF-AP-10000576,Appliances,Office Supplies,Belkin 7 Outlet SurgeMaster II,236.88,170.5536,6,0
US-2016-108777,2016-12-12,2016-12-12,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,East,OFF-BI-10003982,Binders,Office Supplies,Wilson Jones Century Plastic Molded Ring Binders,18.693,33.0243,3,0.7
CA-2015-148859,2015-12-28,2016-01-01,Standard Class,FH-14350,Fred Harton,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10004950,Storage,Office Supplies,Tenex Personal Filing Tote With Secure Closure Lid Black/Frost,24.816,23.265,2,0.2
CA-2014-110786,2014-12-29,2015-01-02,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,West,FUR-FU-10000550,Furnishings,Furniture,Stacking Trays by OIC,24.9,16.683,5,0
CA-2015-137750,2015-06-25,2015-06-30,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,San Francisco,California,West,FUR-FU-10001979,Furnishings,Furniture,Dana Halogen Swing-Arm Architect Lamp,204.85,147.492,5,0
CA-2015-136378,2015-04-02,2015-04-07,Standard Class,CS-11845,Cari Sayre,Corporate,United States,Houston,Texas,Central,OFF-BI-10003707,Binders,Office Supplies,Aluminum Screw Posts,9.156,22.89,3,0.8
CA-2017-100356,2017-10-21,2017-10-25,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10002191,Appliances,Office Supplies,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,23.992,86.3712,2,0.8
US-2015-166520,2015-07-16,2015-07-19,First Class,KE-16420,Katrina Edelman,Corporate,United States,New York City,New York,East,OFF-PA-10000501,Paper,Office Supplies,Petty Cash Envelope,80.88,41.2488,3,0
CA-2017-136350,2017-06-24,2017-06-26,Second Class,GA-14515,George Ashbrook,Consumer,United States,New York City,New York,East,FUR-FU-10003601,Furnishings,Furniture,Deflect-o RollaMat Studded Beveled Mat for Medium Pile Carpeting,276.69,226.8858,3,0
CA-2014-122931,2014-09-29,2014-10-03,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10003469,Art,Office Supplies,Nontoxic Chalk,4.224,2.7456,3,0.2
CA-2014-163034,2014-11-24,2014-11-28,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10000046,Storage,Office Supplies,Fellowes Super Stor/Drawer Files,646.2,654.2775,5,0.2
CA-2015-124058,2015-11-20,2015-11-24,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,West,TEC-PH-10004774,Phones,Technology,Gear Head AU3700S Headset,72.744,88.2021,7,0.2
CA-2016-129196,2016-11-01,2016-11-07,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10002473,Accessories,Technology,Maxell 4.7GB DVD-R,68.112,50.2326,3,0.2
US-2015-138716,2015-09-17,2015-09-20,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,West,OFF-BI-10001628,Binders,Office Supplies,"Acco Data Flex Cable Posts For Top & Bottom Load Binders 6"" Capacity",25.032,17.2095,3,0.2
US-2016-122182,2016-03-10,2016-03-14,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10002800,Accessories,Technology,Plantronics Audio 478 Stereo USB Headset,39.992,32.4935,1,0.2
US-2014-130358,2014-06-23,2014-06-26,First Class,DL-13330,Denise Leinenbach,Consumer,United States,Concord,North Carolina,South,OFF-AR-10002766,Art,Office Supplies,Prang Drawing Pencil Set,20.016,18.2646,9,0.2
CA-2014-102673,2014-11-01,2014-11-05,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Charlotte,North Carolina,South,OFF-FA-10003021,Fasteners,Office Supplies,Staples,7.52,6.11,5,0.2
CA-2016-145303,2016-08-28,2016-08-31,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,Central,OFF-BI-10000050,Binders,Office Supplies,Angle-D Binders with Locking Rings Label Holders,13.14,34.821,9,0.8
CA-2015-156104,2015-12-06,2015-12-08,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Indianapolis,Indiana,Central,TEC-CO-10002095,Copiers,Technology,Hewlett Packard 610 Color Digital Copier / Printer,999.98,549.989,2,0
US-2015-164308,2015-09-24,2015-09-27,First Class,SC-20680,Steve Carroll,Home Office,United States,Broken Arrow,Oklahoma,Central,TEC-PH-10004120,Phones,Technology,AT&T 1080 Phone,821.94,608.2356,6,0
CA-2017-108112,2017-11-15,2017-11-20,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Miramar,Florida,South,FUR-FU-10003553,Furnishings,Furniture,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",220.064,165.048,4,0.2
CA-2015-100685,2015-12-19,2015-12-21,Second Class,SM-20950,Suzanne McNair,Corporate,United States,Omaha,Nebraska,Central,OFF-BI-10003094,Binders,Office Supplies,Self-Adhesive Ring Binder Labels,7.04,3.7312,2,0
CA-2015-165414,2015-12-21,2015-12-24,First Class,LS-17245,Lynn Smith,Consumer,United States,Jacksonville,North Carolina,South,TEC-PH-10002293,Phones,Technology,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,43.1784,3,0.2
CA-2016-140417,2016-09-25,2016-09-29,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Tigard,Oregon,West,OFF-PA-10000380,Paper,Office Supplies,"REDIFORM Incoming/Outgoing Call Register 11"" X 8 1/2"" 100 Messages",60.048,37.53,9,0.2
US-2017-151316,2017-06-24,2017-06-30,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Decatur,Illinois,Central,OFF-BI-10004632,Binders,Office Supplies,Ibico Hi-Tech Manual Binding System,182.994,503.2335,3,0.8
CA-2017-163692,2017-09-07,2017-09-09,First Class,Dp-13240,Dean percer,Home Office,United States,Phoenix,Arizona,West,OFF-BI-10003291,Binders,Office Supplies,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.857,13.8807,3,0.7
CA-2016-111913,2016-08-04,2016-08-06,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,West,TEC-PH-10002275,Phones,Technology,Mitel 5320 IP Phone VoIP phone,302.384,272.1456,2,0.2
US-2014-156559,2014-08-19,2014-08-26,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Jonesboro,Arkansas,South,FUR-BO-10000711,Bookcases,Furniture,Hon Metal Bookcases Gray,638.82,466.3386,9,0
CA-2016-161473,2016-04-01,2016-04-05,Standard Class,TB-21175,Thomas Boland,Corporate,United States,New York City,New York,East,OFF-LA-10001297,Labels,Office Supplies,Avery 473,20.7,10.764,2,0
CA-2017-166576,2017-05-16,2017-05-18,First Class,JM-15865,John Murray,Consumer,United States,Akron,Ohio,East,OFF-ST-10002574,Storage,Office Supplies,SAFCO Commercial Wire Shelving Black,221.024,276.28,2,0.2
CA-2015-102491,2015-08-24,2015-08-28,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,South,TEC-MA-10000864,Machines,Technology,Cisco 9971 IP Video Phone Charcoal,3080,1663.2,7,0
CA-2014-116904,2014-09-23,2014-09-28,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Minneapolis,Minnesota,Central,OFF-PA-10004888,Paper,Office Supplies,Xerox 217,32.4,16.848,5,0
US-2017-102288,2017-06-19,2017-06-23,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,OFF-AP-10004655,Appliances,Office Supplies,Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day Replacement Filter,2.264,7.4712,1,0.8
CA-2017-137456,2017-12-21,2017-12-21,Same Day,RB-19465,Rick Bensley,Home Office,United States,Fremont,Nebraska,Central,FUR-FU-10001940,Furnishings,Furniture,Staple-based wall hangings,15.92,8.9152,2,0
US-2017-155999,2017-08-07,2017-08-13,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,San Diego,California,West,TEC-PH-10000439,Phones,Technology,GE DSL Phone Line Filter,159.96,141.9645,5,0.2
US-2016-148334,2016-08-22,2016-08-26,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Houston,Texas,Central,OFF-BI-10003676,Binders,Office Supplies,GBC Standard Recycled Report Covers Clear Plastic Sheets,4.312,11.2112,2,0.8
CA-2015-105599,2015-09-07,2015-09-07,Same Day,MC-17275,Marc Crier,Consumer,United States,New York City,New York,East,OFF-ST-10002486,Storage,Office Supplies,Eldon Shelf Savers Cubes and Bins,13.96,13.6808,2,0
